순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"782","국내도서","반드시 읽어야 할 사회학 베스트 30","K212831324","9791161253787","03300","더디퍼런스","다케우치 요우 지음, 윤경희 옮김","16,800","15,120","1,680","10%","840점","20230215","2520"
"783","국내도서","백점 백곰","K832831533","9791158363963","74810","책읽는곰","김유 지음, 최미란 그림","11,000","9,900","1,100","10%","550점","20230220","2290"
"784","국내도서","오십에 시작하는 마음 공부","K892831747","9791162543306","03190","비즈니스북스","김종원 지음","16,800","15,120","1,680","10%","840점","20230224","2270"
"785","국내도서","아몬드 (반양장)","8936456784","9788936456788","43810","창비","손원평 지음","13,000","11,700","1,300","10%","650점","20170331","81220"
"786","국내도서","보도 섀퍼의 돈","8919205019","9788919205013","03320","에포케","보도 섀퍼 지음, 이병서 옮김","16,000","14,400","1,600","10%","800점","20110517","52923"
"787","국내도서","머니 트렌드 2023","K002830471","9791191891232","03320","북모먼트","부동산읽어주는남자(정태익) 외 지음","19,000","17,100","1,900","10%","950점","20221115","33275"
"788","국내도서","나는 장사의 신이다","K092835410","9791197646751","03320","떠오름","은현장 지음","16,800","15,120","1,680","10%","840점","20211214","31175"
"789","국내도서","우리는 언제나 다시 만나","896247851X","9788962478518","77800","위즈덤하우스","윤여림 지음, 안녕달 그림","12,000","10,800","1,200","10%","600점","20170720","29885"
"790","국내도서","원청","K022830401","9791156751298","03820","푸른숲","위화 지음, 문현선 옮김","18,500","16,650","1,850","10%","920점","20221129","26640"
"791","국내도서","인듀어런스","895807101X","9788958071013","03840","뜨인돌","캐롤라인 알렉산더 지음, 김세중 옮김","15,000","13,500","1,500","10%","750점","20031125","24697"
"792","국내도서","영어 회화의 결정적 단어들","8960498319","9788960498310","14740","사람in","서영조 지음","15,000","13,500","1,500","10%","750점","20200306","24186"
"793","국내도서","타시로, 너란 녀석은 3","K982831469","9791136760142","	","서울미디어코믹스(서울문화사)","야마다 지음, 오하라 옮김","5,500","4,950","550","10%","270점","20221229","23775"
"794","국내도서","하루 한장 초등 영어 파닉스 + 발음기호 (스프링)","K522835545","9791163400554","63740","키즈프렌즈","이문필 지음","14,000","12,600","1,400","10%","700점","20220110","21981"
"795","국내도서","주식투자의 지혜","K032732591","9791188754427","03320","에프엔미디어","천장팅 지음, 김재현.양성희 옮김","18,000","16,200","1,800","10%","900점","20210601","18824"
"796","국내도서","프랑스자수 스티치 200","8965181046","9788965181040","13630","경향미디어","일본 보그사 지음, 김수연 외 옮김","3,600","3,240","360","10%","180점","20140530","17507"
"797","국내도서","염증 해방","K772830186","9791130694801","03510","다산라이프","정세연 지음","18,000","16,200","1,800","10%","900점","20221110","15985"
"798","국내도서","뉴욕 정신과 의사의 사람 도서관","K972837243","9791197689284","03300","아몬드","나종호 지음","15,800","14,220","1,580","10%","790점","20220527","13954"
"799","국내도서","2023 선재국어 기출실록 (해설 통합형) 세트 - 전4권","K902839984","9791165768713","14710","에스티유니타스","이선재 지음","49,000","44,100","4,900","10%","490점","20220910","13877"
"800","국내도서","늘 급한 일로 쫓기는 삶","8932881162","9788932881164","04230","IVP","찰스 험멜 지음","1,000","900","100","10%","50점","20110420","13815"
"801","국내도서","배터리 전쟁","K222830659","9791168125353","03320","위즈덤하우스","루카스 베드나르스키 지음, 안혜림 옮김","20,000","18,000","2,000","10%","1,000점","20230102","13495"
"802","국내도서","2023 이동기 영어 핵심문법 700제 3weeks","K292838086","9791165768324","13740","에스티유니타스","이동기 지음","21,000","18,900","2,100","10%","210점","20220630","12556"
"803","국내도서","치매의 거의 모든 기록","8976045521","9788976045522","03510","문예춘추사","웬디 미첼 지음, 조진경 옮김","16,000","14,400","1,600","10%","800점","20221001","12056"
"804","국내도서","2023 전한길 한국사 포켓 암기노트 (스프링)","K442837181","9791191454123","13910","전한길한국사","전한길 지음","9,000","8,100","900","10%","450점","20220415","11098"
"805","국내도서","부동산 변곡점이 왔다","K462830023","9791168125452","03320","위즈덤하우스","삼토시(강승우) 지음","17,000","15,300","1,700","10%","850점","20221207","9580"
"806","국내도서","2023 에듀윌 한국사능력검정시험 한능검 2주끝장 심화","K272830815","9791136021687","14910","에듀윌","에듀윌 한국사교육연구소 지음","23,000","20,700","2,300","10%","1,150점","20230102","9290"
"807","국내도서","핑크와 하바네로 2","K842830148","9791169447515","","대원씨아이(만화)","사토나카 미카 지음","5,500","4,950","550","10%","270점","20221229","9180"
"808","국내도서","논어","K482534174","9791187142591","03140","현대지성","공자 지음, 소준섭 옮김","12,000","10,800","1,200","10%","600점","20181001","8956"
"809","국내도서","7~9세 독립보다 중요한 것은 없습니다","8950978903","9788950978907","13590","아울북","이서윤 지음","19,000","17,100","1,900","10%","950점","20230111","8800"
"810","국내도서","2023 에센스 노동법 1","8965662508","9788965662501","93360","청출어람","전시춘 지음","30,000","27,000","3,000","10%","300점","20220620","8012"
"811","국내도서","바람의 바다 미궁의 기슭","8954626475","9788954626477","04830","엘릭시르","오노 후유미 지음, 추지나 옮김","15,800","14,220","1,580","10%","790점","20141212","7218"
"812","국내도서","바람의 만리 여명의 하늘 - 하","8954636799","9788954636797","04830","엘릭시르","오노 후유미 지음, 추지나 옮김","12,800","11,520","1,280","10%","640점","20150715","6314"
"813","국내도서","궁금했어, 뇌과학","K342736772","9791162181270","73470","나무생각","유윤한 지음, 나수은 그림","12,800","11,520","1,280","10%","640점","20201214","5297"
"814","국내도서","2023 채용대비 All-New 현대자동차 고졸/전문대졸 생산인력 필기시험 한권합격","K462831489","9791138343862","13320","시대고시기획","SD적성검사연구소 엮음","22,000","19,800","2,200","10%","1,100점","20230210","5180"
"815","국내도서","흔들리지 않는 학급운영의 비밀","K882836203","9791165192303","93370","박영스토리","정호중 지음","18,000","18,000","0","0%","540점","20220201","4881"
"816","국내도서","이것저것 동물들의 하루","K912831007","9791156132028","73400","봄나무","마이크 바필드 지음, 폴라 보시오 그림, 김민정 옮김","15,800","14,220","1,580","10%","790점","20230206","4720"
"817","국내도서","성공을 부르는 청소의 법칙","8979521634","9788979521634","03320","맑은소리","마스다 미츠히로 지음, 안중식 옮김","11,000","9,900","1,100","10%","550점","20120315","3995"
"818","국내도서","콰이어트 모닝","K642831408","9791197768491","03190","클레이하우스","추현호 지음","16,500","14,850","1,650","10%","820점","20230201","3560"
"819","국내도서","이방인 (미니북)","K722635800","9791164450343","04860","더클래식","알베르 카뮈 지음, 최헵시바 옮김","2,900","2,610","290","10%","140점","20190517","3553"
"820","국내도서","장사는 전략이다 RED","K282831420","9791198184900","04320","도서담","김유진 지음","23,000","20,700","2,300","10%","1,150점","20230219","3190"
"821","국내도서","마음 가면","8901268353","9788901268354","03180","웅진지식하우스","브레네 브라운 지음, 안진이 옮김","18,000","16,200","1,800","10%","900점","20230210","3090"
"822","국내도서","소크라테스 익스프레스","K822730528","9791190030922","03100","어크로스","에릭 와이너 지음, 김하현 옮김","18,000","16,200","1,800","10%","900점","20210428","87618"
"823","국내도서","아몬드 (양장)","8936434268","9788936434267","03810","창비","손원평 지음","12,000","10,800","1,200","10%","600점","20170331","57376"
"824","국내도서","블루 아카이브 코믹 앤솔로지 VOL.1 & VOL.2 합본 세트 (마우스패드 + 일러스트 카드 5종 포함)","K902830596","9791127866358","04830","디앤씨미디어(주)(D&C미디어)","김덕진 옮김, NEXON GAMES 감수","20,000","18,000","2,000","10%","1,000점","20221210","55840"
"825","국내도서","잘될 수밖에 없는 너에게 (10만 부 기념 응원 에디션)","K402831276","9791191891201","03810","북로망스","최서영 지음","16,000","14,400","1,600","10%","800점","20220818","43003"
"826","국내도서","떨림과 울림","8962622505","9788962622508","03400","동아시아","김상욱 지음","15,000","13,500","1,500","10%","750점","20181107","39816"
"827","국내도서","기브앤테이크 Give and Take","8962605813","9788962605815","13320","생각연구소","애덤 그랜트 지음, 윤태준 옮김","17,500","15,750","1,750","10%","870점","20130607","36196"
"828","국내도서","열혈강호 87","K712830654","9791169446723","","대원씨아이(만화)","전극진 지음, 양재현 그림","5,500","4,950","550","10%","270점","20221228","35140"
"829","국내도서","영어 필사 100일의 기적","K212835380","9791166831515","13740","넥서스","퍼포먼스 코치 리아 지음","15,000","13,500","1,500","10%","750점","20211110","28075"
"830","국내도서","ETS 토익 단기 공략 650+ (LC + RC)","891723593X","9788917235937","13740","(주)YBM(와이비엠)","ETS 지음","18,000","16,200","1,800","10%","900점","20200723","25911"
"831","국내도서","해커스 텝스 기출 보카 (TEPS VOCA)","896542271X","9788965422716","13740","해커스어학연구소(Hackers)","David Cho 지음","14,900","13,410","1,490","10%","740점","20210802","21041"
"832","국내도서","내가 죽기로 결심한 것은 1","K512839374","9791169303545","07810","네이버웹툰","YUJU 지음","16,000","14,400","1,600","10%","800점","20220915","18285"
"833","국내도서","소리튠 영어혁명","K422830701","9791169101073","13740","미다스북스","갓주아(이정은) 지음","17,000","15,300","1,700","10%","850점","20221213","18260"
"834","국내도서","참 괜찮은 태도","K542839589","9791190538480","03190","메이븐","박지현 지음","16,800","15,120","1,680","10%","840점","20220930","16531"
"835","국내도서","슈퍼 히어로의 똥 닦는 법","K422532230","9791158360931","77810","책읽는곰","안영은 지음, 최미란 그림","12,000","10,800","1,200","10%","600점","20180410","14106"
"836","국내도서","실전투자의 비밀","K702731549","9791191328158","03320","이레미디어","김형준 지음","22,000","19,800","2,200","10%","1,100점","20210610","14087"
"837","국내도서","타시로, 너란 녀석은 1","K202631736","9791136721174","","서울미디어코믹스(서울문화사)","야마다 지음, 김명은 옮김","5,500","4,950","550","10%","270점","20200729","12819"
"838","국내도서","2022 해커스 JLPT(일본어능력시험)기출단어장 N5-N3","896542464X","9788965424642","13730","해커스어학연구소(Hackers)","해커스 JLPT연구소 지음","13,900","12,510","1,390","10%","690점","20220225","9900"
"839","국내도서","너에게 닿기를 번외편 ∼운명의 사람∼ 1 (일반판)","K432636405","9791136217332","","대원씨아이(만화)","시이나 카루호 지음","5,000","4,500","500","10%","250점","20191213","8738"
"840","국내도서","2023 신용한 행정학 약점공략 공부하는 기출변형 모의고사 - 전2권","K692830234","9791167223685","13350","메가스터디교육(공무원)","신용한 지음","25,000","22,500","2,500","10%","1,250점","20221226","7505"
"841","국내도서","너는 친구","K862831306","9791169447713","","대원씨아이(만화)","나고 나유타 지음","6,000","5,400","600","10%","300점","20230131","6640"
"842","국내도서","동의 해신 서의 창해","8954634842","9788954634847","04830","엘릭시르","오노 후유미 지음, 추지나 옮김","13,800","12,420","1,380","10%","690점","20150216","6435"
"843","국내도서","호모 데우스 (양장 특별판)","8934950315","9788934950318","03900","김영사","유발 하라리 지음, 김명주 옮김","30,000","27,000","3,000","10%","1,500점","20230127","6345"
"844","국내도서","바람의 만리 여명의 하늘 - 상","8954636780","9788954636780","04830","엘릭시르","오노 후유미 지음, 추지나 옮김","13,800","12,420","1,380","10%","690점","20150715","6289"
"845","국내도서","합격지수 100 권지수 교육학 상 + 하 세트 (부록: 합격하는 교육학 논술 작성법) - 전3권","K172831464","9791169870696","14370","박문각","권지수 지음","63,000","56,700","6,300","10%","3,150점","20230116","6235"
"846","국내도서","Nice Morning 나이스 모닝","K032831491","9791191725063","13590","보틀프레스","장진아 지음","15,000","13,500","1,500","10%","750점","20230125","6215"
"847","국내도서","채근담","8937472414","9788937472411","04150","민음사","홍자성 지음, 안대회 옮김","28,000","25,200","2,800","10%","1,400점","20220211","4700"
"848","국내도서","비욘드 더 크라이시스 Beyond The Crisis","K082831838","9791192229188","03320","어바웃어북","안근모 지음","18,000","16,200","1,800","10%","900점","20230213","2330"
"849","국내도서","아홉 살 마음 사전","8936447017","9788936447014","73710","창비","박성우 지음, 김효은 그림","11,000","9,900","1,100","10%","550점","20170310","65317"
"850","국내도서","난장이가 쏘아올린 작은 공","899515120X","9788995151204","03810","이성과힘","조세희 지음","13,000","11,700","1,300","10%","650점","20000710","64510"
